title,description,price,quantity,status,userId,hash,updatedBy,isArchived,dateCreate,dateUpdate,categoryId
Navigation System 2048,Efficient and environmentally friendly 4360,1701.1,18,Expired,4,ff5b1400-106f-495c-a991-1da232f45ca5,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Navigation System 1388,Optimal design for modern vessels 55,2467.3,5,ZeroStock,3,fd320330-83ee-4c87-b66f-63071100be5a,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Fuel System 4406,State-of-the-art technology 69,5307.31,33,ZeroStock,4,524967d5-bd05-40a5-b727-de48f992d5f6,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Fuel System 1874,State-of-the-art technology 305,2874.45,6,ZeroStock,2,495cd6a7-d7dc-45cb-b6e7-48e319ef317a,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Propeller 1374,High performance with excellent reliability 3709,7140.54,24,Removed,2,52a32dd8-c142-4763-ae48-66aa42db7448,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Navigation System 2181,Optimal design for modern vessels 308,124.03,53,Expired,4,f9360983-0438-45a4-b587-9d68f4a872a0,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Propeller 902,Efficient and environmentally friendly 2011,9351.35,11,Removed,3,ee9027b8-f7ad-4ba0-bb13-6fd2b1c4ed3b,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Navigation System 2060,Efficient and environmentally friendly 913,7288.53,65,Removed,3,5c40399b-268b-425c-8b65-29a6f01e9a6c,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Propeller 41,State-of-the-art technology 4406,4501.67,50,Removed,2,f5c3d13e-92d9-4a80-9428-2fba82f78fb7,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Engine 1637,State-of-the-art technology 304,6715.2,81,Removed,2,96fdfb33-118f-4139-b280-c2cdd36deb7d,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Engine 1849,Efficient and environmentally friendly 1101,7630.98,15,Removed,5,59ef0ac6-e755-4ec4-a960-18ace7d30d3a,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Engine 2647,Optimal design for modern vessels 3895,2091.83,86,ZeroStock,5,a82582cc-aa4d-44de-832e-eb5b450e09d3,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Engine 2985,Durable and built to last 3542,9491.95,15,ZeroStock,3,be4cdb61-8657-45ef-a4c6-ddbc8c9f5dff,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Deck Equipment 2588,Efficient and environmentally friendly 3865,2839.24,29,Removed,4,d494c477-0eea-4712-832c-d380b15d32c5,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Hull 2796,State-of-the-art technology 4139,2008.36,85,Removed,5,c55cbbf0-d1f2-473a-84e6-3d6e7c68b581,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Deck Equipment 2577,Precision engineered for marine use 3831,7514.09,40,Unpublished,5,0efde967-13c7-40df-a45e-a951b0080c47,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Fuel System 464,Precision engineered for marine use 3533,5002.2,52,Unpublished,4,7cfc7188-b2e3-4444-a702-29fc3899e776,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Engine 2353,Durable and built to last 2242,9389.15,8,ZeroStock,2,22963fdb-76b1-49e4-aabd-302dbeb57a61,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Engine 3347,Efficient and environmentally friendly 9,7550.67,41,Removed,4,0744a61b-b7ed-4236-9110-09319bfb277e,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Engine 2412,Durable and built to last 1307,636.01,82,Expired,5,529146e4-c0d6-475f-9497-36cd6bf6aac7,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Engine 1363,Precision engineered for marine use 773,8439.95,14,Unpublished,2,c51be9af-e1c1-44a4-88d7-03a2fc2051f3,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Propeller 1532,State-of-the-art technology 3136,1448.54,85,ZeroStock,3,4d742863-555f-42c0-aed5-2003db565c5d,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Deck Equipment 3412,Efficient and environmentally friendly 4013,5501.61,10,Removed,5,afd00a22-3895-4044-b758-30505e6df47f,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Deck Equipment 401,Efficient and environmentally friendly 2085,4295.32,40,Expired,5,44af5954-5930-4162-bbb7-21c92dc59e6b,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Propeller 3607,Optimal design for modern vessels 388,9878.5,26,ZeroStock,5,d76efa32-4ac5-4ea0-84f3-3f0f41505f32,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Fuel System 515,High performance with excellent reliability 396,8241.13,39,Expired,2,0a48dc1b-2170-4274-a379-3f1e8aa18a2a,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Propeller 1015,State-of-the-art technology 262,7526.17,59,Published,3,811eb113-ec2d-41e4-9e46-0d77cd6df0d9,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Fuel System 4941,Optimal design for modern vessels 2091,1383.02,57,ZeroStock,3,39665b5f-61b1-450c-9e70-a9e3fdc5701d,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Engine 4171,Optimal design for modern vessels 4662,5071.74,79,Published,4,f9636bd2-7d88-4d94-893b-9bd91f8b9286,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Navigation System 692,Precision engineered for marine use 4796,9020.88,67,Published,3,39c9a8c6-df91-4cee-b81b-6c19c63b0134,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Hull 818,Precision engineered for marine use 3137,214.04,40,Removed,4,55f139ff-6d45-4301-90fa-95cc69824be4,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Hull 4805,Efficient and environmentally friendly 3714,2373.94,18,Published,2,c36e6118-6e22-4029-88a4-0e50528730b0,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Engine 4172,Efficient and environmentally friendly 3659,9424.38,58,ZeroStock,4,90b0538a-a3c8-48fe-82c6-d3da1c3eda09,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Deck Equipment 2543,State-of-the-art technology 4053,8593.19,87,Expired,5,51395647-4f9c-4e29-85b9-f38aaf67e3ba,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Engine 1819,Durable and built to last 545,3297.21,77,Removed,5,686fb553-c329-4e27-ae24-6946e395373d,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Propeller 3113,Precision engineered for marine use 2320,3146.86,80,Expired,4,935f4892-7708-4b33-b7a4-91a709b4ecad,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Fuel System 1747,Optimal design for modern vessels 1759,6400.55,81,ZeroStock,2,c2698933-a02e-4e5a-ba90-649e156fcf39,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Engine 3644,High performance with excellent reliability 4343,4283.86,23,Removed,4,94e10199-94bf-4dbe-928e-1edf6d5ad271,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Fuel System 1832,Optimal design for modern vessels 574,9640.06,48,ZeroStock,4,a82bf04f-c5a1-41f5-b50c-c51720ae00f6,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Deck Equipment 2851,State-of-the-art technology 1037,9501.81,20,Expired,2,394cab6f-5675-419b-9ad9-854259521418,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Propeller 1901,Precision engineered for marine use 1054,8266.3,49,Published,4,459699f9-9566-4273-a4ec-8f53a2f331e7,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Deck Equipment 1890,High performance with excellent reliability 3354,5448.74,29,Removed,3,0872bd95-e548-46c4-92a3-663d6c68ef41,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Propeller 3110,Optimal design for modern vessels 3233,5072.66,68,Published,5,723b143a-1841-4fd2-b435-d5d5421cec27,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Propeller 1967,High performance with excellent reliability 388,4955.85,50,Removed,2,0f40c13d-b1da-4225-94f8-afe2020035e6,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Hull 253,Efficient and environmentally friendly 2790,4876.69,69,Unpublished,2,3598e584-c12e-41e9-bc80-4e02f305633c,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Deck Equipment 2726,Precision engineered for marine use 1743,7162.54,8,Removed,4,02a3352c-1764-46e0-a710-e591b26882fc,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Hull 696,Precision engineered for marine use 1258,4628.23,44,Expired,5,c1c3811a-5d59-4beb-84dc-0e710eee8ba2,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Deck Equipment 4864,State-of-the-art technology 4257,3503.46,3,Published,2,965c93ec-4aab-4258-9614-e662e9de6300,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Navigation System 1922,Optimal design for modern vessels 2123,3254.04,64,ZeroStock,4,93dc16ef-3f26-4346-b412-26156a833951,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Fuel System 3657,High performance with excellent reliability 2390,4015.79,62,Published,2,01362122-dd3d-47a5-960a-5f178d7977ac,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Fuel System 1916,Precision engineered for marine use 543,8239.66,14,Unpublished,2,ef8f757c-352f-4b41-b392-06ef207af204,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Hull 1282,State-of-the-art technology 85,8977.74,68,Unpublished,5,a336e307-c055-450f-a9e7-f1ef9c325e55,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Propeller 1150,State-of-the-art technology 3381,9395.2,0,Removed,4,2582a9f4-074d-4ec0-9239-e41dc8c32964,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Engine 946,Precision engineered for marine use 3083,6516.42,86,Expired,3,f8797941-6ba2-4e9e-b921-a30ead757497,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Deck Equipment 1416,Optimal design for modern vessels 3005,3777.71,48,Removed,4,3d5242bc-293c-4169-a21b-29f47804e6a5,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Fuel System 747,Optimal design for modern vessels 4316,3394.69,9,Unpublished,4,c3503ac8-f40e-47ef-9550-4f23e2ccddad,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Deck Equipment 3821,Optimal design for modern vessels 45,942.91,60,Removed,2,ee7859a6-b330-4e15-b762-bcd22845d6c5,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Deck Equipment 3175,Efficient and environmentally friendly 3333,8218.12,19,Unpublished,3,dd659043-40cf-4730-97ba-20f7048742e5,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Propeller 3597,State-of-the-art technology 571,8732.13,68,Unpublished,5,c8a0fd6a-a82d-4ad7-98a4-28d2075999c6,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Navigation System 3109,High performance with excellent reliability 3039,6562.43,21,Unpublished,5,816e51d2-c01b-41ec-9133-79653bdf7889,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Navigation System 866,Precision engineered for marine use 3397,5314.58,55,ZeroStock,5,8a053f75-ee16-4905-b06c-9cc91519d446,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Propeller 1774,Durable and built to last 697,9367.98,78,Published,2,3e4a6299-555f-4ea0-afdf-9c3eb5e20d21,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Deck Equipment 3374,Efficient and environmentally friendly 912,7550.25,71,Unpublished,3,4da2a274-2d0e-4504-9c25-c1ce304b3e8f,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Hull 1532,Precision engineered for marine use 2404,3720.45,44,Published,4,ffc5c360-1901-46a1-acb8-10e9dc96180e,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Navigation System 189,State-of-the-art technology 861,6328.89,93,Published,2,4d74ac68-2d22-401b-b5a8-d956ed84b90d,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Propeller 1501,Optimal design for modern vessels 553,3128.59,8,ZeroStock,4,9a258f34-c2d5-4905-919a-a77ce7592eb7,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Navigation System 915,Efficient and environmentally friendly 2216,692.47,49,Removed,4,60d0b62b-d66a-4180-abf9-78d2d6b0e6f2,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Navigation System 4775,Optimal design for modern vessels 4687,9272.79,5,Published,4,5c47adfe-e83f-497c-ae32-9315b7835ee2,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Propeller 3270,Optimal design for modern vessels 4009,8877.66,70,Unpublished,3,af531b25-aeeb-4d38-906f-d5321f158694,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Navigation System 3209,State-of-the-art technology 1693,9945.17,41,Unpublished,2,bacde132-723b-480c-b6e5-259a9f248da4,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Fuel System 872,High performance with excellent reliability 1077,7236.15,13,Unpublished,4,328315c6-ba4d-49ca-96fb-d9bbfbe52fe7,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Fuel System 1082,Durable and built to last 4122,3013.17,93,Expired,2,337817fd-6a1f-477d-a743-48fd5e12c797,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Propeller 1571,Optimal design for modern vessels 4286,6820.19,5,Expired,4,7062029c-3c27-4ccd-bea6-0033af9a28d5,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Propeller 4695,Precision engineered for marine use 4060,3362.91,79,Removed,2,d80554bf-f814-41de-b9fa-cd14f51938e6,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Engine 4063,Durable and built to last 3021,8839.32,35,Unpublished,3,9aefd36f-235d-45ed-807c-edb656d12c5e,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Propeller 4476,Precision engineered for marine use 2309,4325.84,71,Published,2,4f34696e-53e2-4ea6-9999-06920c856f10,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Deck Equipment 2673,Efficient and environmentally friendly 4772,9238.07,2,Unpublished,5,46a55de3-4585-4264-b35d-02106a5b32c7,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Hull 4715,Efficient and environmentally friendly 603,1391.93,87,ZeroStock,5,791537d9-eca4-49df-9fd7-b69005f3fe0a,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Hull 3467,Optimal design for modern vessels 3911,9641.4,98,ZeroStock,4,6b10d102-668c-4962-a0f3-fe930c8c5e3e,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Navigation System 2348,State-of-the-art technology 2405,4215.05,75,Expired,3,cc384413-ed35-4663-92ae-712c18c49772,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Engine 3701,State-of-the-art technology 1029,8347.81,93,Published,4,997508ab-a75d-4d40-9c7d-675d5c65df32,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Propeller 3385,Efficient and environmentally friendly 1585,3670.53,11,Removed,5,ec9f6721-9fa1-41f4-8dde-e2fc8471a432,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Fuel System 662,High performance with excellent reliability 2862,9115.96,9,ZeroStock,4,d9caf389-99e7-4545-b6bb-d3e9e116444f,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Deck Equipment 3528,Efficient and environmentally friendly 3290,5621.42,38,ZeroStock,2,dcce826d-8d68-4797-98b3-1e970a956271,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Hull 3600,Precision engineered for marine use 3385,2485.85,88,Published,4,a04604aa-36be-4318-ad31-14168bc49e37,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Navigation System 3348,Durable and built to last 3020,8102.76,20,Expired,2,ecb67e18-dca9-4528-9a25-bb4d9a402e03,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Engine 3484,Efficient and environmentally friendly 1382,9601.78,30,Unpublished,4,08afb67d-749c-452d-8b70-244444657cce,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Deck Equipment 1676,Precision engineered for marine use 446,8440.32,78,ZeroStock,5,bfb1c567-d9ed-45bc-96d0-b08cfb49f87a,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Navigation System 331,Precision engineered for marine use 4229,6478.47,68,Expired,4,3171fe50-8cf4-4f70-8a0c-34634d87b058,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Fuel System 4664,Optimal design for modern vessels 579,6870.16,77,Published,5,b06d43e0-78bd-4aed-86f0-171479801aec,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Navigation System 1054,High performance with excellent reliability 4605,7606.96,92,Expired,3,00bb0544-3c38-40e2-ac64-72cbc1c3c0cf,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Deck Equipment 2590,Precision engineered for marine use 4557,1778.33,70,Removed,3,ee7ba512-86d6-4fb6-bfb2-a33e0b1b78cf,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Deck Equipment 4640,Precision engineered for marine use 443,6259.46,99,Published,3,2adc7241-a418-478e-b25b-553356ef8ce5,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Deck Equipment 507,High performance with excellent reliability 3052,5167.54,74,Expired,5,ad790e4e-9365-4635-bca0-de9f5067acc9,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Hull 2474,State-of-the-art technology 2553,1368.58,58,ZeroStock,4,4183fdb7-9395-4cab-964f-093935439973,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Deck Equipment 2658,Optimal design for modern vessels 1182,3627.82,14,Removed,2,39d177c5-1264-45d5-8379-9a768ffddd4b,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Propeller 3205,Efficient and environmentally friendly 4429,7900.88,7,ZeroStock,3,02833957-6c66-4af1-9b99-63a6068389da,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Hull 2966,State-of-the-art technology 4158,2203.09,6,ZeroStock,2,ae4b21e8-4c71-420a-a2c1-074f849abc8b,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Deck Equipment 2896,Efficient and environmentally friendly 4334,9736.54,97,Unpublished,4,c9d432a2-38b1-471e-8290-a32b49b0136b,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Fuel System 4350,State-of-the-art technology 3155,2512.2,90,Expired,2,db36e15d-1cbf-43a9-acac-50b965f8d451,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Hull 4817,Optimal design for modern vessels 3776,1490.04,24,Removed,2,5825ac7b-962d-472a-b795-2f69baa50254,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Navigation System 437,Optimal design for modern vessels 4792,7511.04,81,Removed,3,52b80a0d-642b-4c2f-9ccb-2630f4f17086,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Hull 970,High performance with excellent reliability 1171,3110.97,57,Expired,3,6a51be89-3c0b-44a1-b896-3f2a04035872,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Deck Equipment 4512,Efficient and environmentally friendly 2088,4139.17,69,Unpublished,3,2d9ed740-3d22-43ce-b601-02bce612bbc7,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Navigation System 3497,Durable and built to last 500,1201.94,3,ZeroStock,2,66d8d383-6e32-4e2f-964d-fc0e846df154,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Engine 1805,Precision engineered for marine use 3185,3716.49,52,Published,4,04b17673-4e30-4a6d-901a-09a6785dd14e,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Deck Equipment 429,Optimal design for modern vessels 119,8860.27,65,ZeroStock,5,ce21f60f-63da-45da-afca-827862d30b75,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Propeller 1620,Durable and built to last 302,2600.95,93,Removed,2,7614b282-768a-4b35-bbb8-a8d422e8c305,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Hull 612,Optimal design for modern vessels 329,9464.95,26,Unpublished,4,555c96a3-d400-40bc-862b-a351a2a84f12,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Hull 3864,Precision engineered for marine use 3995,6731.0,76,Unpublished,5,0044d9a3-c1ad-42a3-956a-8258045f9499,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Engine 4572,Optimal design for modern vessels 204,8162.0,54,Published,4,7c181a5c-7eab-4be5-a681-319dd67179c2,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Navigation System 4282,State-of-the-art technology 3269,5679.25,44,Removed,5,4bff577e-a9b8-41ba-82ca-64aec302a3a2,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Navigation System 2484,Optimal design for modern vessels 4399,598.44,58,Expired,2,55330a38-7fc6-441a-b0ab-e760cc4ef6c9,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Fuel System 579,Durable and built to last 1879,2176.61,5,Published,5,0af101fa-2629-4088-9c07-53fe658eb5db,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Propeller 1604,High performance with excellent reliability 3176,7904.1,37,Expired,4,e2006fed-3f20-49ad-90b0-52516cc8a212,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Hull 4203,Efficient and environmentally friendly 1969,2793.08,14,Published,5,4045b086-ece8-450f-ba6c-80c5d4f2ee46,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Navigation System 1850,State-of-the-art technology 2998,7252.23,23,ZeroStock,4,7975db7b-9206-418b-8615-c5b0ebfa2eae,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Navigation System 4720,Optimal design for modern vessels 1816,9778.63,83,Expired,5,eda8e708-408b-4e4f-a9c8-edb31966e4c7,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Propeller 29,High performance with excellent reliability 1298,6404.74,19,Expired,4,7bff7576-10e0-4588-a8a1-8ba74daf78d5,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Hull 4055,Precision engineered for marine use 3748,1068.54,7,Published,4,21c7fa78-d9c3-457e-bab8-b02b43939b35,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Engine 1687,High performance with excellent reliability 1954,1396.98,14,Expired,3,e1cedeb2-772d-4491-97ee-f2a884b47f55,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Navigation System 3425,Optimal design for modern vessels 4921,9935.61,98,Published,3,1f657bec-669e-4a8d-a834-82b0e6a1c5ba,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Engine 2683,Optimal design for modern vessels 2983,5762.67,11,Removed,3,ca87f42d-2442-4f0a-8e17-5323d4fed481,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Engine 4066,Optimal design for modern vessels 1442,1282.82,52,Removed,5,91f74d00-3ede-4231-88ed-c8ddceb9265e,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Engine 4862,High performance with excellent reliability 3677,1801.23,61,Published,4,4a6f26d2-9c09-480b-af44-dfdb6a2e5ab8,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,6
Engine 1979,Precision engineered for marine use 1468,6099.7,6,Published,4,178bee6e-fa41-4cc8-b536-da09cfafc4f8,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Propeller 2429,Efficient and environmentally friendly 3600,5830.77,29,Published,5,3e2d4982-20cf-482e-a5ca-966f5d51ade2,5,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,3
Fuel System 4450,Optimal design for modern vessels 2059,2127.8,2,ZeroStock,4,46453001-f176-4a10-ad26-bd3ca902c5e9,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Propeller 3208,Precision engineered for marine use 3774,627.02,25,ZeroStock,2,eba9641f-7260-4c35-879c-06b13c807793,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Fuel System 882,Durable and built to last 1200,4381.29,5,Unpublished,4,16a3af3d-15ea-4893-9c47-ea573766e319,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Propeller 1298,Precision engineered for marine use 1609,1235.1,99,Unpublished,4,87877d9a-e80d-4061-ae28-0d40011cca61,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Fuel System 1808,Durable and built to last 707,8775.56,97,Removed,3,8e6caa53-b1a3-4c4c-bdb9-20bd863438e2,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Engine 1359,Durable and built to last 3547,2948.72,76,Removed,3,f27c3952-a135-4fb6-942b-4094c295609e,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Propeller 3492,Efficient and environmentally friendly 3684,6302.53,17,Unpublished,3,93d6b0a3-1fd1-4105-9dfe-861808281117,3,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
Hull 2338,Precision engineered for marine use 1006,2958.25,94,Unpublished,2,ec348c24-b0a1-4d18-9485-adf6f024346f,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,5
Hull 3200,Durable and built to last 3029,2487.24,10,Published,2,05c4dfee-14e8-459d-95e0-4f483fbef146,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,4
Engine 719,Durable and built to last 4910,1442.07,21,Unpublished,2,2a9ecebd-f7e6-41aa-b35c-70c63905ca55,2,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,2
Navigation System 819,Efficient and environmentally friendly 1370,3300.85,37,Removed,4,a76bf7d1-eb04-4511-a72b-3ee495946774,4,False,2024-09-29 14:42:38.342024,2024-09-29 14:42:38.342024,1
